time_ps,voltage
24.6,0.328287
24.7,0.332244
24.8,0.336166
24.9,0.340054
25,0.343906
25.1,0.347724
25.2,0.351507
25.3,0.355255
25.4,0.358968
25.5,0.362646
25.6,0.36629
25.7,0.369899
25.8,0.373474
25.9,0.377015
26,0.380521
26.1,0.383994
26.2,0.387432
26.3,0.390837
26.4,0.394208
26.5,0.397546
26.6,0.400851
26.7,0.404123
26.8,0.407362
26.9,0.410568
27,0.413742
27.1,0.416884
27.2,0.419993
27.3,0.423071
27.4,0.426118
27.5,0.429133
27.6,0.432117
27.7,0.43507
27.8,0.437992
27.9,0.440884
28,0.443746
28.1,0.446578
28.2,0.44938
28.3,0.452153
28.4,0.454896
28.5,0.457611
28.6,0.460297
28.7,0.462954
28.8,0.465583
28.9,0.468184
29,0.470758
29.1,0.473304
29.2,0.475822
29.3,0.478314
29.4,0.480779
29.5,0.483217
29.6,0.485629
29.7,0.488015
29.8,0.490376
29.9,0.492711
30,0.49502
30.1,0.497305
30.2,0.499564
30.3,0.501799
30.4,0.50401
30.5,0.506197
30.6,0.50836
30.7,0.510499
30.8,0.512615
30.9,0.514708
31,0.516778
31.1,0.518825
31.2,0.520849
31.3,0.522852
31.4,0.524833
31.5,0.526791
31.6,0.528728
31.7,0.530644
31.8,0.532539
31.9,0.534413
32,0.536266
32.1,0.538099
32.2,0.539911
32.3,0.541704
32.4,0.543477
32.5,0.54523
32.6,0.546963
32.7,0.548678
32.8,0.550373
32.9,0.55205
33,0.553708
33.1,0.555348
33.2,0.556969
33.3,0.558573
33.4,0.560158
33.5,0.561726
33.6,0.563277
33.7,0.56481
33.8,0.566326
33.9,0.567826
34,0.569309
34.1,0.570775
34.2,0.572225
34.3,0.573658
34.4,0.575076
34.5,0.576478
34.6,0.577864
34.7,0.579235
34.8,0.580591
34.9,0.581931
35,0.583256
35.1,0.584567
35.2,0.585863
35.3,0.587144
35.4,0.588412
35.5,0.589665
35.6,0.590904
35.7,0.592129
35.8,0.59334
35.9,0.594538
36,0.595722
36.1,0.596894
36.2,0.598052
36.3,0.599197
36.4,0.600329
36.5,0.601449
36.6,0.602217
36.7,0.602653
36.8,0.602773
36.9,0.602595
37,0.602135
37.1,0.601408
37.2,0.600429
37.3,0.599212
37.4,0.59777
37.5,0.596117
37.6,0.594264
37.7,0.592223
37.8,0.590005
37.9,0.587621
38,0.585081
38.1,0.582394
38.2,0.57957
38.3,0.576617
38.4,0.573544
38.5,0.570359
38.6,0.567069
38.7,0.563681
38.8,0.560203
38.9,0.556641
39,0.553001
39.1,0.549289
39.2,0.545511
39.3,0.541672
39.4,0.537778
39.5,0.533832
39.6,0.529841
39.7,0.525808
39.8,0.521737
39.9,0.517633
1.55096e-12,0.513499
0.1,0.509339
0.2,0.505156
0.3,0.500954
0.4,0.496735
0.5,0.492503
0.6,0.48826
0.7,0.48401
0.8,0.479753
0.9,0.475493
1,0.471233
1.1,0.466973
1.2,0.462717
1.3,0.458465
1.4,0.454221
1.5,0.449985
1.6,0.445759
1.7,0.441545
1.8,0.437343
1.9,0.433156
2,0.428985
2.1,0.42483
2.2,0.420694
2.3,0.416576
2.4,0.412478
2.5,0.408401
2.6,0.404345
2.7,0.400313
2.8,0.396303
2.9,0.392317
3,0.388356
3.1,0.38442
3.2,0.380509
3.3,0.376625
3.4,0.372768
3.5,0.368937
3.6,0.365134
3.7,0.361359
3.8,0.357612
3.9,0.353894
4,0.350204
4.1,0.346544
4.2,0.342912
4.3,0.33931
4.4,0.335738
4.5,0.332195
4.6,0.328682
4.7,0.325199
4.8,0.321746
4.9,0.318323
5,0.31493
5.1,0.311568
5.2,0.308235
5.3,0.304932
5.4,0.30166
5.5,0.298417
5.6,0.295205
5.7,0.292023
5.8,0.28887
5.9,0.285747
6,0.282654
6.1,0.279591
6.2,0.276557
6.3,0.273552
6.4,0.270577
6.5,0.26763
6.6,0.264713
6.7,0.261824
6.8,0.258965
6.9,0.256133
7,0.25333
7.1,0.250556
7.2,0.247809
7.3,0.24509
7.4,0.242399
7.5,0.239735
7.6,0.237099
7.7,0.234489
7.8,0.231907
7.9,0.229351
8,0.226821
8.1,0.224318
8.2,0.221841
8.3,0.21939
8.4,0.216965
8.5,0.214565
8.6,0.21219
8.7,0.209841
8.8,0.207516
8.9,0.205216
9,0.20294
9.1,0.200689
9.2,0.198461
9.3,0.196258
9.4,0.194077
9.5,0.191921
9.6,0.189787
9.7,0.187676
9.8,0.185588
9.9,0.183523
10,0.18148
10.1,0.179459
10.2,0.177459
10.3,0.175482
10.4,0.173526
10.5,0.171591
10.6,0.169677
10.7,0.167784
10.8,0.165912
10.9,0.16406
11,0.162228
11.1,0.160416
11.2,0.158625
11.3,0.156852
11.4,0.1551
11.5,0.153366
11.6,0.151652
11.7,0.149956
11.8,0.148279
11.9,0.14662
12,0.14498
12.1,0.143358
12.2,0.141753
12.3,0.140167
12.4,0.138598
12.5,0.137046
12.6,0.135511
12.7,0.133994
12.8,0.132493
12.9,0.131009
13,0.129541
13.1,0.128089
13.2,0.126654
13.3,0.125234
13.4,0.123831
13.5,0.122442
13.6,0.12107
13.7,0.119712
13.8,0.11837
13.9,0.117042
14,0.11573
14.1,0.114432
14.2,0.113148
14.3,0.111879
14.4,0.110623
14.5,0.109382
14.6,0.108155
14.7,0.106941
14.8,0.105741
14.9,0.104554
15,0.103381
15.1,0.10222
15.2,0.101073
15.3,0.0999381
15.4,0.0988162
15.5,0.0977067
15.6,0.0966097
15.7,0.0955249
15.8,0.0944522
15.9,0.0933916
16,0.0923428
16.1,0.0913057
16.2,0.0902802
16.3,0.0892662
16.4,0.0886024
16.5,0.0882703
16.6,0.0882523
16.7,0.0885313
16.8,0.0890913
16.9,0.089917
17,0.0909935
17.1,0.0923069
17.2,0.0938439
17.3,0.0955916
17.4,0.0975378
17.5,0.099671
17.6,0.10198
17.7,0.104454
17.8,0.107084
17.9,0.109859
18,0.11277
18.1,0.115809
18.2,0.118967
18.3,0.122237
18.4,0.12561
18.5,0.12908
18.6,0.13264
18.7,0.136282
18.8,0.140002
18.9,0.143792
19,0.147648
19.1,0.151564
19.2,0.155534
19.3,0.159555
19.4,0.163621
19.5,0.167727
19.6,0.171871
19.7,0.176047
19.8,0.180252
19.9,0.184482
20,0.188734
20.1,0.193005
20.2,0.197292
20.3,0.201591
20.4,0.205901
20.5,0.210217
20.6,0.214539
20.7,0.218862
20.8,0.223187
20.9,0.227509
21,0.231827
21.1,0.23614
21.2,0.240445
21.3,0.244741
21.4,0.249027
21.5,0.2533
21.6,0.257559
21.7,0.261803
21.8,0.266031
21.9,0.270242
22,0.274434
22.1,0.278607
22.2,0.282759
22.3,0.286889
22.4,0.290998
22.5,0.295083
22.6,0.299145
22.7,0.303182
22.8,0.307193
22.9,0.31118
23,0.315139
23.1,0.319073
23.2,0.322978
23.3,0.326857
23.4,0.330707
23.5,0.334529
23.6,0.338322
23.7,0.342086
23.8,0.345821
23.9,0.349526
24,0.353202
24.1,0.356847
24.2,0.360463
24.3,0.364048
24.4,0.367604
24.5,0.371128
24.6,0.374623
24.7,0.378087
24.8,0.38152
24.9,0.384923
25,0.388295
25.1,0.391636
25.2,0.394947
25.3,0.398228
25.4,0.401478
25.5,0.404698
25.6,0.407887
25.7,0.411047
25.8,0.414176
25.9,0.417275
26,0.420344
26.1,0.423384
26.2,0.426394
26.3,0.429374
26.4,0.432325
26.5,0.435247
26.6,0.438139
26.7,0.441003
26.8,0.443838
26.9,0.446645
27,0.449423
27.1,0.452173
27.2,0.454895
27.3,0.457589
27.4,0.460256
27.5,0.462895
27.6,0.465507
27.7,0.468092
27.8,0.47065
27.9,0.473182
28,0.475687
28.1,0.478166
28.2,0.480618
28.3,0.483046
28.4,0.485447
28.5,0.487823
28.6,0.490174
28.7,0.4925
28.8,0.494802
28.9,0.497079
29,0.499331
29.1,0.50156
29.2,0.503764
29.3,0.505945
29.4,0.508103
29.5,0.510238
29.6,0.512349
29.7,0.514438
29.8,0.516504
29.9,0.518548
30,0.520569
30.1,0.522569
30.2,0.524547
30.3,0.526503
30.4,0.528439
30.5,0.530353
30.6,0.532246
30.7,0.534119
30.8,0.535971
30.9,0.537803
31,0.539615
31.1,0.541407
31.2,0.543179
31.3,0.544932
31.4,0.546666
31.5,0.54838
31.6,0.550076
31.7,0.551753
31.8,0.553412
31.9,0.555052
32,0.556674
32.1,0.558278
32.2,0.559865
32.3,0.561434
32.4,0.562986
32.5,0.56452
32.6,0.566038
32.7,0.567539
32.8,0.569023
32.9,0.570491
33,0.571942
33.1,0.573377
33.2,0.574797
33.3,0.5762
33.4,0.577588
33.5,0.578961
33.6,0.580318
33.7,0.58166
33.8,0.582988
33.9,0.5843
34,0.585598
34.1,0.586881
34.2,0.588151
34.3,0.589406
34.4,0.590647
34.5,0.591874
34.6,0.593087
34.7,0.594287
34.8,0.595474
34.9,0.596647
35,0.597807
35.1,0.598954
35.2,0.600089
35.3,0.601211
35.4,0.60232
35.5,0.603417
35.6,0.604501
35.7,0.605574
35.8,0.606634
35.9,0.607683
36,0.60872
36.1,0.609745
36.2,0.610759
36.3,0.611761
36.4,0.612752
36.5,0.613732
36.6,0.614701
36.7,0.61566
36.8,0.616607
36.9,0.617544
37,0.618471
37.1,0.619387
37.2,0.620292
37.3,0.621188
37.4,0.622074
37.5,0.622949
37.6,0.623815
37.7,0.624671
37.8,0.625518
37.9,0.626355
38,0.627183
38.1,0.628001
38.2,0.62881
38.3,0.62961
38.4,0.630401
38.5,0.631184
38.6,0.631957
38.7,0.632722
38.8,0.633478
38.9,0.634226
39,0.634965
39.1,0.635696
39.2,0.636419
39.3,0.637134
39.4,0.63784
39.5,0.638539
39.6,0.63923
39.7,0.639913
39.8,0.640589
39.9,0.641257
5.88074e-13,0.641917
0.1,0.64257
0.2,0.643216
0.3,0.643854
0.4,0.644485
0.5,0.645109
0.6,0.645727
0.7,0.646337
0.8,0.64694
0.9,0.647537
1,0.648126
1.1,0.64871
1.2,0.649286
1.3,0.649857
1.4,0.65042
1.5,0.650978
1.6,0.651529
1.7,0.652074
1.8,0.652613
1.9,0.653146
2,0.653673
2.1,0.654193
2.2,0.654708
2.3,0.655218
2.4,0.655721
2.5,0.656219
2.6,0.656711
2.7,0.657198
2.8,0.657679
2.9,0.658155
3,0.658626
3.1,0.659091
3.2,0.659551
3.3,0.660006
3.4,0.660456
3.5,0.6609
3.6,0.66134
3.7,0.661775
3.8,0.662205
3.9,0.66263
4,0.66305
4.1,0.663465
4.2,0.663876
4.3,0.664282
4.4,0.664684
4.5,0.665081
4.6,0.665474
4.7,0.665862
4.8,0.666246
4.9,0.666626
5,0.667001
5.1,0.667372
5.2,0.667739
5.3,0.668102
5.4,0.66846
5.5,0.668815
5.6,0.669166
5.7,0.669512
5.8,0.669855
5.9,0.670194
6,0.670529
6.1,0.670861
6.2,0.671189
6.3,0.671513
6.4,0.671833
6.5,0.67215
6.6,0.672463
6.7,0.672773
6.8,0.673079
6.9,0.673381
7,0.673681
7.1,0.673977
7.2,0.674269
7.3,0.674559
7.4,0.674845
7.5,0.675128
7.6,0.675407
7.7,0.675684
7.8,0.675957
7.9,0.676228
8,0.676495
8.1,0.67676
8.2,0.677021
8.3,0.677279
8.4,0.677535
8.5,0.677787
8.6,0.678037
8.7,0.678284
8.8,0.678528
8.9,0.67877
9,0.679009
9.1,0.679245
9.2,0.679478
9.3,0.679709
9.4,0.679937
9.5,0.680163
9.6,0.680386
9.7,0.680606
9.8,0.680824
9.9,0.68104
10,0.681253
10.1,0.681464
10.2,0.681673
10.3,0.681879
10.4,0.682083
10.5,0.682284
10.6,0.682483
10.7,0.68268
10.8,0.682875
10.9,0.683068
11,0.683258
11.1,0.683446
11.2,0.683632
11.3,0.683817
11.4,0.683999
11.5,0.684178
11.6,0.684356
11.7,0.684532
11.8,0.684706
11.9,0.684878
12,0.685048
12.1,0.685216
12.2,0.685383
12.3,0.685547
12.4,0.68571
12.5,0.68587
12.6,0.686029
12.7,0.686186
12.8,0.686342
12.9,0.686495
13,0.686647
13.1,0.686797
13.2,0.686946
13.3,0.687093
13.4,0.687238
13.5,0.687381
13.6,0.687523
13.7,0.687664
13.8,0.687802
13.9,0.687939
14,0.688075
14.1,0.688209
14.2,0.688342
14.3,0.688473
14.4,0.688603
14.5,0.688731
14.6,0.688857
14.7,0.688983
14.8,0.689107
14.9,0.689229
15,0.68935
15.1,0.68947
15.2,0.689588
15.3,0.689706
15.4,0.689821
15.5,0.689936
15.6,0.690049
15.7,0.690161
15.8,0.690272
15.9,0.690381
16,0.690489
16.1,0.690596
16.2,0.690702
16.3,0.690468
16.4,0.689912
16.5,0.689052
16.6,0.687904
16.7,0.686486
16.8,0.684811
16.9,0.682895
17,0.680752
17.1,0.678394
17.2,0.675835
17.3,0.673086
17.4,0.670159
17.5,0.667066
17.6,0.663816
17.7,0.660419
17.8,0.656886
17.9,0.653224
18,0.649444
18.1,0.645552
18.2,0.641558
18.3,0.637467
18.4,0.633289
18.5,0.629028
18.6,0.624692
18.7,0.620288
18.8,0.615819
18.9,0.611294
19,0.606715
19.1,0.60209
19.2,0.597422
19.3,0.592715
19.4,0.587976
19.5,0.583206
19.6,0.578411
19.7,0.573594
19.8,0.568758
19.9,0.563907
20,0.559045
20.1,0.554173
20.2,0.549295
20.3,0.544414
20.4,0.539531
20.5,0.534651
20.6,0.529774
20.7,0.524903
20.8,0.52004
20.9,0.515187
21,0.510346
21.1,0.505518
21.2,0.500705
21.3,0.495909
21.4,0.491131
21.5,0.486372
21.6,0.481633
21.7,0.476917
21.8,0.472223
21.9,0.467554
22,0.462909
22.1,0.45829
22.2,0.453698
22.3,0.449133
22.4,0.444597
22.5,0.440089
22.6,0.435611
22.7,0.431163
22.8,0.426746
22.9,0.422359
23,0.418005
23.1,0.413682
23.2,0.409391
23.3,0.405133
23.4,0.400909
23.5,0.396717
23.6,0.392559
23.7,0.388435
23.8,0.384344
23.9,0.380288
24,0.376265
24.1,0.372277
24.2,0.368324
24.3,0.364405
24.4,0.36052
24.5,0.35667
24.6,0.352854
24.7,0.349073
24.8,0.345326
24.9,0.341614
25,0.337936
25.1,0.334292
25.2,0.330683
25.3,0.327108
25.4,0.323566
25.5,0.320059
25.6,0.316585
25.7,0.313146
25.8,0.309739
25.9,0.306366
26,0.303026
26.1,0.299719
26.2,0.296445
26.3,0.293204
26.4,0.289995
26.5,0.286819
26.6,0.283674
26.7,0.280561
26.8,0.277481
26.9,0.274431
27,0.271413
27.1,0.268425
27.2,0.265469
27.3,0.262543
27.4,0.259647
27.5,0.256782
27.6,0.253946
27.7,0.251141
27.8,0.248364
27.9,0.245617
28,0.242898
28.1,0.240208
28.2,0.237547
28.3,0.234914
28.4,0.232309
28.5,0.229732
28.6,0.227182
28.7,0.224659
28.8,0.222163
28.9,0.219694
29,0.217252
29.1,0.214835
29.2,0.212445
29.3,0.210081
29.4,0.207742
29.5,0.205428
29.6,0.20314
29.7,0.200876
29.8,0.198637
29.9,0.196422
30,0.194231
30.1,0.192064
30.2,0.189921
30.3,0.187801
30.4,0.185704
30.5,0.18363
30.6,0.181579
30.7,0.17955
30.8,0.177544
30.9,0.175559
31,0.173597
31.1,0.171656
31.2,0.169736
31.3,0.167837
31.4,0.165959
31.5,0.164102
31.6,0.162266
31.7,0.16045
31.8,0.158654
31.9,0.156877
32,0.15512
32.1,0.153383
32.2,0.151665
32.3,0.149966
32.4,0.148286
32.5,0.146624
32.6,0.144981
32.7,0.143356
32.8,0.141749
32.9,0.14016
33,0.138589
33.1,0.137035
33.2,0.135498
33.3,0.133979
33.4,0.132476
33.5,0.13099
33.6,0.129521
33.7,0.128068
33.8,0.126631
33.9,0.12521
34,0.123805
34.1,0.122416
34.2,0.121042
34.3,0.119683
34.4,0.11834
34.5,0.117012
34.6,0.115698
34.7,0.114399
34.8,0.113115
34.9,0.111845
35,0.110589
35.1,0.109347
35.2,0.10812
35.3,0.106905
35.4,0.105705
35.5,0.104518
35.6,0.103344
35.7,0.102183
35.8,0.101035
35.9,0.0999005
36,0.0987783
36.1,0.0976687
36.2,0.0965715
36.3,0.0954866
36.4,0.0944138
36.5,0.0933531
36.6,0.0923042
36.7,0.0912671
36.8,0.0902416
36.9,0.0892277
37,0.088225
37.1,0.0872336
37.2,0.0862534
37.3,0.0852841
37.4,0.0843257
37.5,0.083378
37.6,0.082441
37.7,0.0815145
37.8,0.0805984
37.9,0.0796925
38,0.0787968
38.1,0.0779112
38.2,0.0770355
38.3,0.0761696
38.4,0.0753135
38.5,0.0744669
38.6,0.0736299
38.7,0.0728022
38.8,0.0719839
38.9,0.0711747
39,0.0703746
39.1,0.0695835
39.2,0.0688013
39.3,0.0680279
39.4,0.0672631
39.5,0.0665069
39.6,0.0657593
39.7,0.06502
39.8,0.064289
39.9,0.0635663
1.27955e-12,0.0628516
0.1,0.062145
0.2,0.0614463
0.3,0.0607555
0.4,0.0600724
0.5,0.059397
0.6,0.0587292
0.7,0.0580689
0.8,0.057416
0.9,0.0567705
1,0.0561322
1.1,0.055501
1.2,0.054877
1.3,0.05426
1.4,0.0536499
1.5,0.0530467
1.6,0.0524502
1.7,0.0518605
1.8,0.0512773
1.9,0.0507008
2,0.0501307
2.1,0.049567
2.2,0.0490096
2.3,0.0484586
2.4,0.0479137
2.5,0.0473749
2.6,0.0468422
2.7,0.0463155
2.8,0.0457947
2.9,0.0452797
3,0.0447706
3.1,0.0442671
3.2,0.0437694
3.3,0.0432772
3.4,0.0427905
3.5,0.0423094
3.6,0.0418336
3.7,0.0413632
3.8,0.0408981
3.9,0.0404382
4,0.0399834
4.1,0.0395338
4.2,0.0390892
4.3,0.0386497
4.4,0.0382151
4.5,0.0377853
4.6,0.0373604
4.7,0.0369403
4.8,0.0365249
4.9,0.0361142
5,0.035708
5.1,0.0353065
5.2,0.0349095
5.3,0.0345169
5.4,0.0341287
5.5,0.0337449
5.6,0.0333655
5.7,0.0329902
5.8,0.0326193
5.9,0.0322524
6,0.0318897
6.1,0.0315311
6.2,0.0311765
6.3,0.0308259
6.4,0.0304793
6.5,0.0301365
6.6,0.0297976
6.7,0.0294625
6.8,0.0291312
6.9,0.0288036
7,0.0284797
7.1,0.0281594
7.2,0.0278427
7.3,0.0275296
7.4,0.02722
7.5,0.0269139
7.6,0.0266113
7.7,0.026312
7.8,0.0260161
7.9,0.0257235
8,0.0254343
8.1,0.0251482
8.2,0.0248654
8.3,0.0245858
8.4,0.0243093
8.5,0.0240359
8.6,0.0237656
8.7,0.0234984
8.8,0.0232341
8.9,0.0229728
9,0.0227145
9.1,0.022459
9.2,0.0222064
9.3,0.0219567
9.4,0.0217098
9.5,0.0214656
9.6,0.0212242
9.7,0.0209856
9.8,0.0207496
9.9,0.0205162
10,0.0202855
10.1,0.0200574
10.2,0.0198318
10.3,0.0196088
10.4,0.0193883
10.5,0.0191702
10.6,0.0189546
10.7,0.0187415
10.8,0.0185307
10.9,0.0183223
11,0.0181163
11.1,0.0179125
11.2,0.0177111
11.3,0.0175119
11.4,0.017315
11.5,0.0171202
11.6,0.0169277
11.7,0.0167373
11.8,0.0165491
11.9,0.016363
12,0.016179
12.1,0.015997
12.2,0.0158171
12.3,0.0156393
12.4,0.0154634
12.5,0.0152895
12.6,0.0151175
12.7,0.0149475
12.8,0.0147794
12.9,0.0146132
13,0.0144489
13.1,0.0142864
13.2,0.0141257
13.3,0.0139669
13.4,0.0138098
13.5,0.0136545
13.6,0.0135009
13.7,0.0133491
13.8,0.013199
13.9,0.0130505
14,0.0129038
14.1,0.0127587
14.2,0.0126152
14.3,0.0124733
14.4,0.012333
14.5,0.0121943
14.6,0.0120572
14.7,0.0119216
14.8,0.0117875
14.9,0.011655
15,0.0115239
15.1,0.0113943
15.2,0.0112662
15.3,0.0111395
15.4,0.0110142
15.5,0.0108903
15.6,0.0107678
15.7,0.0106467
15.8,0.010527
15.9,0.0104086
16,0.0102916
16.1,0.0101758
16.2,0.0100614
16.3,0.00994825
16.4,0.00983637
16.5,0.0100646
16.6,0.0106146
16.7,0.0114687
16.8,0.0126101
16.9,0.0140229
17,0.0156918
17.1,0.0176021
17.2,0.01974
17.3,0.0220922
17.4,0.024646
17.5,0.0273892
17.6,0.0303105
17.7,0.0333988
17.8,0.0366437
17.9,0.040035
18,0.0435634
18.1,0.0472197
18.2,0.0509952
18.3,0.0548818
18.4,0.0588715
18.5,0.062957
18.6,0.067131
18.7,0.0713868
18.8,0.0757179
18.9,0.0801181
19,0.0845817
19.1,0.089103
19.2,0.0936768
19.3,0.0982979
19.4,0.102962
19.5,0.107664
19.6,0.112399
19.7,0.117165
19.8,0.121956
19.9,0.126769
20,0.1316
20.1,0.136447
20.2,0.141306
20.3,0.146173
20.4,0.151047
20.5,0.155925
20.6,0.160803
20.7,0.16568
20.8,0.170553
20.9,0.175421
21,0.18028
21.1,0.185129
21.2,0.189967
21.3,0.194791
21.4,0.199601
21.5,0.204394
21.6,0.209168
21.7,0.213924
21.8,0.218659
21.9,0.223372
22,0.228062
22.1,0.232729
22.2,0.23737
22.3,0.241986
22.4,0.246575
22.5,0.251137
22.6,0.25567
22.7,0.260175
22.8,0.26465
22.9,0.269095
23,0.273509
23.1,0.277893
23.2,0.282245
23.3,0.286565
23.4,0.290853
23.5,0.295108
23.6,0.29933
23.7,0.303519
23.8,0.307674
23.9,0.311796
24,0.315884
24.1,0.319938
24.2,0.323957
24.3,0.327943
24.4,0.331894
24.5,0.335811
24.6,0.339693
24.7,0.343541
24.8,0.347354
24.9,0.351133
25,0.354877
25.1,0.358587
25.2,0.362263
25.3,0.365904
25.4,0.369512
25.5,0.373085
25.6,0.376624
25.7,0.380129
25.8,0.3836
25.9,0.387038
26,0.390443
26.1,0.393814
26.2,0.397151
26.3,0.400456
26.4,0.403728
26.5,0.406968
26.6,0.410175
26.7,0.413349
26.8,0.416492
26.9,0.419603
27,0.422682
27.1,0.425729
27.2,0.428746
27.3,0.431731
27.4,0.434686
27.5,0.43761
27.6,0.440504
27.7,0.443368
27.8,0.446202
27.9,0.449006
28,0.451781
28.1,0.454527
28.2,0.457243
28.3,0.459932
28.4,0.462591
28.5,0.465223
28.6,0.467826
28.7,0.470402
28.8,0.472951
28.9,0.475472
29,0.477966
29.1,0.480434
29.2,0.482875
29.3,0.48529
29.4,0.487679
29.5,0.490042
29.6,0.492379
29.7,0.494691
29.8,0.496979
29.9,0.499241
30,0.501479
30.1,0.503693
30.2,0.505882
30.3,0.508048
30.4,0.51019
30.5,0.512309
30.6,0.514404
30.7,0.516477
30.8,0.518527
30.9,0.520554
31,0.52256
31.1,0.524543
31.2,0.526504
31.3,0.528444
31.4,0.530363
31.5,0.53226
31.6,0.534137
31.7,0.535993
31.8,0.537828
31.9,0.539644
32,0.541439
32.1,0.543214
32.2,0.54497
32.3,0.546706
32.4,0.548423
32.5,0.550121
32.6,0.5518
32.7,0.553461
32.8,0.555103
32.9,0.556727
33,0.558333
33.1,0.559921
33.2,0.561492
33.3,0.563045
33.4,0.56458
33.5,0.566099
33.6,0.567601
33.7,0.569086
33.8,0.570554
33.9,0.572007
34,0.573443
34.1,0.574863
34.2,0.576267
34.3,0.577655
34.4,0.579028
34.5,0.580386
34.6,0.581729
34.7,0.583056
34.8,0.584369
34.9,0.585667
35,0.586951
35.1,0.58822
35.2,0.589475
35.3,0.590716
35.4,0.591943
35.5,0.593157
35.6,0.594357
35.7,0.595543
35.8,0.596716
35.9,0.597876
36,0.599023
36.1,0.600157
36.2,0.601279
36.3,0.602388
36.4,0.603485
36.5,0.604569
36.6,0.605641
36.7,0.606701
36.8,0.607749
36.9,0.608786
37,0.609811
37.1,0.610824
37.2,0.611826
37.3,0.612817
37.4,0.613797
37.5,0.614765
37.6,0.615723
37.7,0.61667
37.8,0.617607
37.9,0.618533
38,0.619448
38.1,0.620354
38.2,0.621249
38.3,0.622134
38.4,0.623009
38.5,0.623875
38.6,0.62473
38.7,0.625576
38.8,0.626413
38.9,0.62724
39,0.628058
39.1,0.628867
39.2,0.629666
39.3,0.630457
39.4,0.631239
39.5,0.632012
39.6,0.632776
39.7,0.633532
39.8,0.634279
39.9,0.635018
1.97102e-12,0.635748
0.1,0.636471
0.2,0.637185
0.3,0.637891
0.4,0.638589
0.5,0.63928
0.6,0.639962
0.7,0.640637
0.8,0.641305
0.9,0.641965
1,0.642617
1.1,0.643262
1.2,0.6439
1.3,0.644531
1.4,0.645155
1.5,0.645772
1.6,0.646381
1.7,0.646984
1.8,0.64758
1.9,0.64817
2,0.648752
2.1,0.649329
2.2,0.649898
2.3,0.650462
2.4,0.651019
2.5,0.65157
2.6,0.652114
2.7,0.652653
2.8,0.653185
2.9,0.653711
3,0.654232
3.1,0.654747
3.2,0.655255
3.3,0.655759
3.4,0.656256
3.5,0.656748
3.6,0.657234
3.7,0.657715
3.8,0.658191
3.9,0.658661
4,0.659126
4.1,0.659585
4.2,0.66004
4.3,0.660489
4.4,0.660933
4.5,0.661373
4.6,0.661807
4.7,0.662237
4.8,0.662661
4.9,0.663081
5,0.663496
5.1,0.663907
5.2,0.664313
5.3,0.664714
5.4,0.665111
5.5,0.665503
5.6,0.665891
5.7,0.666275
5.8,0.666654
5.9,0.667029
6,0.6674
6.1,0.667766
6.2,0.668129
6.3,0.668487
6.4,0.668842
6.5,0.669192
6.6,0.669538
6.7,0.669881
6.8,0.67022
6.9,0.670555
7,0.670886
7.1,0.671213
7.2,0.671537
7.3,0.671857
7.4,0.672173
7.5,0.672486
7.6,0.672796
7.7,0.673102
7.8,0.673404
7.9,0.673703
8,0.673999
8.1,0.674291
8.2,0.674581
8.3,0.674866
8.4,0.675149
8.5,0.675428
8.6,0.675705
8.7,0.675978
8.8,0.676248
8.9,0.676515
9,0.676779
9.1,0.677041
9.2,0.677299
9.3,0.677554
9.4,0.677806
9.5,0.678056
9.6,0.678303
9.7,0.678547
9.8,0.678788
9.9,0.679027
10,0.679262
10.1,0.679496
10.2,0.679726
10.3,0.679954
10.4,0.68018
10.5,0.680403
10.6,0.680623
10.7,0.680841
10.8,0.681056
10.9,0.681269
11,0.68148
11.1,0.681688
11.2,0.681894
11.3,0.682098
11.4,0.682299
11.5,0.682498
11.6,0.682695
11.7,0.68289
11.8,0.683082
11.9,0.683272
12,0.68346
12.1,0.683646
12.2,0.68383
12.3,0.684012
12.4,0.684192
12.5,0.68437
12.6,0.684546
12.7,0.684719
12.8,0.684891
12.9,0.685061
13,0.685229
13.1,0.685395
13.2,0.68556
13.3,0.685722
13.4,0.685882
13.5,0.686041
13.6,0.686198
13.7,0.686353
13.8,0.686507
13.9,0.686659
14,0.686809
14.1,0.686957
14.2,0.687104
14.3,0.687249
14.4,0.687392
14.5,0.687534
14.6,0.687674
14.7,0.687813
14.8,0.68795
14.9,0.688085
15,0.688219
15.1,0.688352
15.2,0.688483
15.3,0.688612
15.4,0.68874
15.5,0.688867
15.6,0.688992
15.7,0.689116
15.8,0.689238
15.9,0.689359
16,0.689479
16.1,0.689597
16.2,0.689714
16.3,0.68983
16.4,0.689944
16.5,0.690058
16.6,0.690169
16.7,0.69028
16.8,0.690389
16.9,0.690497
17,0.690604
17.1,0.69071
17.2,0.690814
17.3,0.690918
17.4,0.69102
17.5,0.691121
17.6,0.691221
17.7,0.691319
17.8,0.691417
17.9,0.691513
18,0.691609
18.1,0.691703
18.2,0.691797
18.3,0.691889
18.4,0.69198
18.5,0.69207
18.6,0.692159
18.7,0.692248
18.8,0.692335
18.9,0.692421
19,0.692506
19.1,0.69259
19.2,0.692674
19.3,0.692756
19.4,0.692838
19.5,0.692918
19.6,0.692998
19.7,0.693077
19.8,0.693154
19.9,0.693231
20,0.693308
20.1,0.693383
20.2,0.693457
20.3,0.693531
20.4,0.693604
20.5,0.693676
20.6,0.693747
